Captcha_Name,Captcha_Url,Captch_Image_View,Captcha_Answer
sleep1709479025710.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479025710.png,,pe6bc
sleep1709479034009.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479034009.png,,a7nwg
sleep1709479043316.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479043316.png,,5hccr
sleep1709479057215.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479057215.png,,p3epr
sleep1709479063221.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479063221.png,,5fy5a
sleep1709479069229.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479069229.png,,h3ymr
sleep1709479075236.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479075236.png,,7g48p
sleep1709479081242.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479081242.png,,ah5md
sleep1709479087582.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479087582.png,,4eaww
sleep1709479094909.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479094909.png,,gwdhx
sleep1709479103351.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479103351.png,,x3gnx
sleep1709479113032.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479113032.png,,7rn5p
sleep1709479127010.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479127010.png,,rnkgm
sleep1709479133017.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479133017.png,,mbb5g
sleep1709479139022.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479139022.png,,45n5m
sleep1709479145035.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479145035.png,,ghwye
sleep1709479151041.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479151041.png,,86576
sleep1709479157354.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_6000/sleep1709479157354.png,,prc66
