Captcha_Name,Captcha_Url,Captch_Image_View,Captcha_Answer
sleep1709494595451.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494595451.png,,dfg7r
sleep1709494601457.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494601457.png,,ydb4m
sleep1709494607462.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494607462.png,,kwhww
sleep1709494613468.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494613468.png,,ngykx
sleep1709494619474.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494619474.png,,ppdkd
sleep1709494625777.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494625777.png,,p6rwa
sleep1709494633074.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494633074.png,,mcrwx
sleep1709494641374.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494641374.png,,5hx27
sleep1709494650678.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494650678.png,,pmpc4
sleep1709494664556.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494664556.png,,ae4pa
sleep1709494670561.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494670561.png,,y3bw5
sleep1709494676567.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494676567.png,,84723
sleep1709494682573.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494682573.png,,4hw4g
sleep1709494688581.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494688581.png,,wa6fk
sleep1709494694914.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494694914.png,,rgdm8
sleep1709494702227.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494702227.png,,3wcmk
sleep1709494710529.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494710529.png,,y7ffe
sleep1709494719832.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494719832.png,,nrkey
sleep1709494733707.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches_2/_start_8000/sleep1709494733707.png,,ab8gd
