Captcha_Name,Captcha_Url,Captch_Image_View,Captcha_Answer
sleep1706524041909.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524041909.png,,mr8wd
sleep1706524055581.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524055581.png,,bban5
sleep1706524061583.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524061583.png,,ddp5y
sleep1706524067586.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524067586.png,,24m57
sleep1706524073590.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524073590.png,,n4m32
sleep1706524079593.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524079593.png,,7hx8c
sleep1706524085895.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524085895.png,,rmhey
sleep1706524093191.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524093191.png,,bgcne
sleep1706524101501.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524101501.png,,ae652
sleep1706524110793.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524110793.png,,py3b7
sleep1706524124482.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524124482.png,,2n6ap
sleep1706524130485.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524130485.png,,3bk28
sleep1706524136488.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524136488.png,,cce42
sleep1706524142491.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524142491.png,,nc54k
sleep1706524148494.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524148494.png,,ewx5w
sleep1706524154784.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524154784.png,,ypkam
sleep1706524162093.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524162093.png,,rrp64
sleep1706524170403.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524170403.png,,nnd77
sleep1706524179711.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524179711.png,,wex7p
sleep1706524193391.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524193391.png,,6f7d3
sleep1706524199394.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524199394.png,,gdgy3
sleep1706524205397.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524205397.png,,gn6kg
sleep1706524211401.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524211401.png,,3chhy
sleep1706524217404.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524217404.png,,57nxg
sleep1706524223733.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524223733.png,,6fd8e
sleep1706524231044.png,https://raw.githubusercontent.com/maniotrix/Sample_Captcha_Data/main/rsce_sample_captcha_batches/_start_6000/sleep1706524231044.png,,2rd3r
